ip.src,ip.dst,ip.proto,ip.checksum,tcp.srcport,tcp.dstport,tcp.flags,frame.len,frame.time_epoch
"10.117.77.120","10.117.77.115","6","0xe1ec","4335","80","0x0002","60","1717611734.506689000"
"10.117.77.119","10.117.77.115","6","0x7915","2856","80","0x0002","60","1717611734.506689000"
"10.117.77.120","10.117.77.115","6","0x28df","4336","80","0x0002","60","1717611734.506689000"
"10.117.77.119","10.117.77.115","6","0x0f0b","2857","80","0x0002","60","1717611734.506689000"
"10.117.77.120","10.117.77.115","6","0xa04f","4337","80","0x0002","60","1717611734.506689000"
"10.117.77.119","10.117.77.115","6","0xa443","2860","80","0x0002","60","1717611734.506689000"
"10.117.77.120","10.117.77.115","6","0xa9ac","4340","80","0x0002","60","1717611734.506689000"
"10.117.77.119","10.117.77.115","6","0xbd60","2861","80","0x0002","60","1717611734.506689000"
"10.117.77.120","10.117.77.115","6","0xcfba","4341","80","0x0002","60","1717611734.506689000"
"10.117.77.119","10.117.77.115","6","0xef88","2866","80","0x0002","60","1717611734.506689000"
"10.117.77.119","10.117.77.115","6","0x8004","2848","80","0x0002","60","1717611734.506692000"
"10.117.77.119","10.117.77.115","6","0x69dd","2867","80","0x0002","60","1717611734.506689000"
"10.117.77.120","10.117.77.115","6","0x41e3","4327","80","0x0002","60","1717611734.506692000"
"10.117.77.120","10.117.77.115","6","0x7678","4346","80","0x0002","60","1717611734.506689000"
"10.117.77.119","10.117.77.115","6","0x73f3","2849","80","0x0002","60","1717611734.506692000"
"10.117.77.120","10.117.77.115","6","0x62ec","4347","80","0x0002","60","1717611734.506689000"
"10.117.77.120","10.117.77.115","6","0x5558","4328","80","0x0002","60","1717611734.506692000"
"10.117.77.119","10.117.77.115","6","0x5908","2870","80","0x0002","60","1717611734.506689000"
"10.117.77.120","10.117.77.115","6","0xec7a","4329","80","0x0002","60","1717611734.506692000"
"10.117.77.119","10.117.77.115","6","0x9c06","2871","80","0x0002","60","1717611734.506689000"
"10.117.77.120","10.117.77.115","6","0x872c","4350","80","0x0002","60","1717611734.506689000"
"10.117.77.119","10.117.77.115","6","0xc910","2852","80","0x0002","60","1717611734.506692000"
"10.117.77.119","10.117.77.115","6","0xeb03","2872","80","0x0002","60","1717611734.506689000"
"10.117.77.119","10.117.77.115","6","0x239b","2853","80","0x0002","60","1717611734.506692000"
"10.117.77.120","10.117.77.115","6","0x80ae","4351","80","0x0002","60","1717611734.506689000"
"10.117.77.119","10.117.77.115","6","0xb123","2873","80","0x0002","60","1717611734.506689000"
"10.117.77.120","10.117.77.115","6","0xfb5f","4332","80","0x0002","60","1717611734.506692000"
"10.117.77.119","10.117.77.115","6","0x529d","2863","80","0x0002","60","1717611734.506692000"
"10.117.77.120","10.117.77.115","6","0xed6f","4333","80","0x0002","60","1717611734.506692000"
"10.117.77.119","10.117.77.115","6","0xa6d1","2858","80","0x0002","60","1717611734.506692000"
"10.117.77.120","10.117.77.115","6","0x89f2","4338","80","0x0002","60","1717611734.506692000"
"10.117.77.119","10.117.77.115","6","0xcd5a","2859","80","0x0002","60","1717611734.506692000"
"10.117.77.120","10.117.77.115","6","0x8e00","4339","80","0x0002","60","1717611734.506692000"
"10.117.77.119","10.117.77.115","6","0x7616","2862","80","0x0002","60","1717611734.506692000"
"10.117.77.120","10.117.77.115","6","0xfd6f","4342","80","0x0002","60","1717611734.506692000"
"10.117.77.119","10.117.77.115","6","0x9628","2864","80","0x0002","60","1717611734.506692000"
"10.117.77.120","10.117.77.115","6","0x3004","4343","80","0x0002","60","1717611734.506692000"
"10.117.77.119","10.117.77.115","6","0x5d8d","2865","80","0x0002","60","1717611734.506692000"
"10.117.77.120","10.117.77.115","6","0xd11a","4344","80","0x0002","60","1717611734.506692000"
"10.117.77.120","10.117.77.115","6","0xcb6c","4345","80","0x0002","60","1717611734.506692000"
"10.117.77.119","10.117.77.115","6","0xda0b","2868","80","0x0002","60","1717611734.506692000"
"10.117.77.119","10.117.77.115","6","0x97f8","2869","80","0x0002","60","1717611734.506692000"
"10.117.77.120","10.117.77.115","6","0x7023","4348","80","0x0002","60","1717611734.506692000"
"10.117.77.120","10.117.77.115","6","0xc07b","4349","80","0x0002","60","1717611734.506692000"
"10.117.77.120","10.117.77.115","6","0xe4a9","4352","80","0x0002","60","1717611734.506692000"
"10.117.77.119","10.117.77.115","6","0xc517","2874","80","0x0002","60","1717611734.506692000"
"10.117.77.120","10.117.77.115","6","0xa45d","4353","80","0x0002","60","1717611734.506692000"
"10.117.77.119","10.117.77.115","6","0xe503","2875","80","0x0002","60","1717611734.506692000"
"10.117.77.120","10.117.77.115","6","0x9ddd","4356","80","0x0002","60","1717611734.507054000"
"10.117.77.119","10.117.77.115","6","0x70ce","2878","80","0x0002","60","1717611734.507054000"
"10.117.77.120","10.117.77.115","6","0xeaf0","4357","80","0x0002","60","1717611734.507054000"
"10.117.77.119","10.117.77.115","6","0x9897","2879","80","0x0002","60","1717611734.507054000"
"10.117.77.119","10.117.77.115","6","0x55f5","2882","80","0x0002","60","1717611734.507054000"
"10.117.77.119","10.117.77.115","6","0xb17e","2883","80","0x0002","60","1717611734.507054000"
"10.117.77.120","10.117.77.115","6","0xef86","4362","80","0x0002","60","1717611734.507054000"
"10.117.77.120","10.117.77.115","6","0x3cce","4363","80","0x0002","60","1717611734.507054000"
"10.117.77.119","10.117.77.115","6","0x64ec","2886","80","0x0002","60","1717611734.507054000"
"10.117.77.119","10.117.77.115","6","0xb081","2887","80","0x0002","60","1717611734.507054000"
"10.117.77.120","10.117.77.115","6","0x7083","4366","80","0x0002","60","1717611734.507054000"
"10.117.77.119","10.117.77.115","6","0x378a","2888","80","0x0002","60","1717611734.507054000"
"10.117.77.120","10.117.77.115","6","0xfbbf","4367","80","0x0002","60","1717611734.507054000"
"10.117.77.119","10.117.77.115","6","0xd5da","2889","80","0x0002","60","1717611734.507054000"
"10.117.77.120","10.117.77.115","6","0xcc16","4368","80","0x0002","60","1717611734.507054000"
"10.117.77.120","10.117.77.115","6","0xa07d","4369","80","0x0002","60","1717611734.507054000"
"10.117.77.120","10.117.77.115","6","0x27cf","4354","80","0x0002","60","1717611734.507060000"
"10.117.77.119","10.117.77.115","6","0xb46d","2876","80","0x0002","60","1717611734.507060000"
"10.117.77.120","10.117.77.115","6","0x6c4e","4355","80","0x0002","60","1717611734.507060000"
"10.117.77.119","10.117.77.115","6","0x6118","2877","80","0x0002","60","1717611734.507060000"
"10.117.77.120","10.117.77.115","6","0xca73","4358","80","0x0002","60","1717611734.507060000"
"10.117.77.119","10.117.77.115","6","0x816a","2880","80","0x0002","60","1717611734.507060000"
"10.117.77.120","10.117.77.115","6","0xc6bf","4359","80","0x0002","60","1717611734.507060000"
"10.117.77.119","10.117.77.115","6","0x9aa0","2881","80","0x0002","60","1717611734.507060000"
"10.117.77.120","10.117.77.115","6","0x0155","4360","80","0x0002","60","1717611734.507060000"
"10.117.77.120","10.117.77.115","6","0x412b","4361","80","0x0002","60","1717611734.507060000"
"10.117.77.119","10.117.77.115","6","0x05d8","2884","80","0x0002","60","1717611734.507060000"
"10.117.77.119","10.117.77.115","6","0x10bc","2885","80","0x0002","60","1717611734.507060000"
"10.117.77.120","10.117.77.115","6","0x4b74","4364","80","0x0002","60","1717611734.507060000"
"10.117.77.120","10.117.77.115","6","0x550b","4365","80","0x0002","60","1717611734.507060000"
"10.117.77.119","10.117.77.115","6","0xcfe2","2896","80","0x0002","60","1717611734.507060000"
"10.117.77.119","10.117.77.115","6","0x8dd4","2890","80","0x0002","60","1717611734.507060000"
"10.117.77.120","10.117.77.115","6","0x3bf7","4370","80","0x0002","60","1717611734.507060000"
"10.117.77.119","10.117.77.115","6","0x38ba","2891","80","0x0002","60","1717611734.507060000"
"10.117.77.120","10.117.77.115","6","0x7d37","4371","80","0x0002","60","1717611734.507060000"
"10.117.77.119","10.117.77.115","6","0xc8f3","2892","80","0x0002","60","1717611734.507472000"
"10.117.77.120","10.117.77.115","6","0x68fc","4372","80","0x0002","60","1717611734.507472000"
"10.117.77.119","10.117.77.115","6","0xe996","2893","80","0x0002","60","1717611734.507472000"
"10.117.77.120","10.117.77.115","6","0x31bb","4373","80","0x0002","60","1717611734.507472000"
"10.117.77.119","10.117.77.115","6","0x6125","2898","80","0x0002","60","1717611734.507472000"
"10.117.77.119","10.117.77.115","6","0x0ea7","2899","80","0x0002","60","1717611734.507472000"
"10.117.77.119","10.117.77.115","6","0x2248","2894","80","0x0002","60","1717611734.507475000"
"10.117.77.120","10.117.77.115","6","0xd5e7","4378","80","0x0002","60","1717611734.507472000"
"10.117.77.120","10.117.77.115","6","0x3c7d","4374","80","0x0002","60","1717611734.507475000"
"10.117.77.120","10.117.77.115","6","0x229a","4379","80","0x0002","60","1717611734.507472000"
"10.117.77.119","10.117.77.115","6","0x3e31","2895","80","0x0002","60","1717611734.507475000"
"10.117.77.119","10.117.77.115","6","0x11df","2902","80","0x0002","60","1717611734.507472000"
"10.117.77.120","10.117.77.115","6","0x8f60","4375","80","0x0002","60","1717611734.507475000"
"10.117.77.119","10.117.77.115","6","0x80a4","2903","80","0x0002","60","1717611734.507472000"
"10.117.77.119","10.117.77.115","6","0xfbe8","2897","80","0x0002","60","1717611734.507475000"
"10.117.77.120","10.117.77.115","6","0x2ad7","4376","80","0x0002","60","1717611734.507475000"
"10.117.77.120","10.117.77.115","6","0xdae6","4382","80","0x0002","60","1717611734.507472000"
"10.117.77.120","10.117.77.115","6","0xba5f","4377","80","0x0002","60","1717611734.507475000"
"10.117.77.119","10.117.77.115","6","0x69ee","2904","80","0x0002","60","1717611734.507472000"
"10.117.77.119","10.117.77.115","6","0xd168","2900","80","0x0002","60","1717611734.507475000"
"10.117.77.120","10.117.77.115","6","0x7be0","4383","80","0x0002","60","1717611734.507472000"
"10.117.77.119","10.117.77.115","6","0x3779","2901","80","0x0002","60","1717611734.507475000"
"10.117.77.120","10.117.77.115","6","0x95f4","4380","80","0x0002","60","1717611734.507475000"
"10.117.77.119","10.117.77.115","6","0xc7d8","2905","80","0x0002","60","1717611734.507472000"
"10.117.77.120","10.117.77.115","6","0xec27","4381","80","0x0002","60","1717611734.507475000"
"10.117.77.120","10.117.77.115","6","0x5c3d","4386","80","0x0002","60","1717611734.507472000"
"10.117.77.120","10.117.77.115","6","0xa874","4384","80","0x0002","60","1717611734.507475000"
"10.117.77.119","10.117.77.115","6","0xb468","2906","80","0x0002","60","1717611734.507475000"
"10.117.77.119","10.117.77.115","6","0x8bed","2908","80","0x0002","60","1717611734.507472000"
"10.117.77.120","10.117.77.115","6","0xbd78","4385","80","0x0002","60","1717611734.507475000"
"10.117.77.120","10.117.77.115","6","0x57a6","4387","80","0x0002","60","1717611734.507472000"
"10.117.77.119","10.117.77.115","6","0x1911","2907","80","0x0002","60","1717611734.507475000"
"10.117.77.119","10.117.77.115","6","0xb2ce","2909","80","0x0002","60","1717611734.507472000"
"10.117.77.120","10.117.77.115","6","0xcfa8","4388","80","0x0002","60","1717611734.507475000"
"10.117.77.120","10.117.77.115","6","0x2fa6","4390","80","0x0002","60","1717611734.507472000"
"10.117.77.119","10.117.77.115","6","0x5b4e","2910","80","0x0002","60","1717611734.507475000"
"10.117.77.120","10.117.77.115","6","0xc3bd","4389","80","0x0002","60","1717611734.507475000"
"10.117.77.119","10.117.77.115","6","0x241a","2912","80","0x0002","60","1717611734.507472000"
"10.117.77.120","10.117.77.115","6","0x49bf","4391","80","0x0002","60","1717611734.507472000"
"10.117.77.119","10.117.77.115","6","0x3bdc","2911","80","0x0002","60","1717611734.507475000"
"10.117.77.119","10.117.77.115","6","0x9f01","2913","80","0x0002","60","1717611734.507472000"
"10.117.77.119","10.117.77.115","6","0x9314","2914","80","0x0002","60","1717611734.507475000"
"10.117.77.120","10.117.77.115","6","0x8836","4392","80","0x0002","60","1717611734.507472000"
"10.117.77.119","10.117.77.115","6","0x3b2d","2915","80","0x0002","60","1717611734.507475000"
"10.117.77.120","10.117.77.115","6","0x0f97","4393","80","0x0002","60","1717611734.507472000"
"10.117.77.120","10.117.77.115","6","0x51b4","4394","80","0x0002","60","1717611734.507475000"
"10.117.77.119","10.117.77.115","6","0xdd0b","2916","80","0x0002","60","1717611734.507472000"
"10.117.77.120","10.117.77.115","6","0xcf06","4395","80","0x0002","60","1717611734.507475000"
"10.117.77.119","10.117.77.115","6","0xc16f","2918","80","0x0002","60","1717611734.507475000"
"10.117.77.119","10.117.77.115","6","0x12a0","2917","80","0x0002","60","1717611734.507472000"
"10.117.77.119","10.117.77.115","6","0x5605","2919","80","0x0002","60","1717611734.507475000"
"10.117.77.120","10.117.77.115","6","0x119f","4396","80","0x0002","60","1717611734.507472000"
"10.117.77.120","10.117.77.115","6","0x07fa","4398","80","0x0002","60","1717611734.507475000"
"10.117.77.120","10.117.77.115","6","0xbf04","4397","80","0x0002","60","1717611734.507472000"
"10.117.77.119","10.117.77.115","6","0xdb40","2920","80","0x0002","60","1717611734.507475000"
"10.117.77.120","10.117.77.115","6","0xed9c","4399","80","0x0002","60","1717611734.507475000"
"10.117.77.119","10.117.77.115","6","0x6df2","2922","80","0x0002","60","1717611734.507472000"
"10.117.77.119","10.117.77.115","6","0x13fc","2921","80","0x0002","60","1717611734.507475000"
"10.117.77.119","10.117.77.115","6","0xe71a","2923","80","0x0002","60","1717611734.507472000"
"10.117.77.120","10.117.77.115","6","0x456e","4400","80","0x0002","60","1717611734.507475000"
"10.117.77.120","10.117.77.115","6","0x50cd","4402","80","0x0002","60","1717611734.507472000"
"10.117.77.120","10.117.77.115","6","0x806a","4401","80","0x0002","60","1717611734.507475000"
"10.117.77.120","10.117.77.115","6","0x5497","4403","80","0x0002","60","1717611734.507472000"
"10.117.77.119","10.117.77.115","6","0x9e12","2924","80","0x0002","60","1717611734.507475000"
"10.117.77.119","10.117.77.115","6","0x3e80","2926","80","0x0002","60","1717611734.507472000"
"10.117.77.119","10.117.77.115","6","0xea21","2925","80","0x0002","60","1717611734.507475000"
"10.117.77.120","10.117.77.115","6","0xfd94","4419","80","0x0002","60","1717611734.507475000"
"10.117.77.119","10.117.77.115","6","0xa014","2927","80","0x0002","60","1717611734.507472000"
"10.117.77.120","10.117.77.115","6","0xf287","4404","80","0x0002","60","1717611734.507475000"
"10.117.77.119","10.117.77.115","6","0x3fc9","2928","80","0x0002","60","1717611734.507472000"
"10.117.77.120","10.117.77.115","6","0x9c23","4405","80","0x0002","60","1717611734.507475000"
"10.117.77.120","10.117.77.115","6","0x15cb","4406","80","0x0002","60","1717611734.507472000"
"10.117.77.119","10.117.77.115","6","0xb3ca","2929","80","0x0002","60","1717611734.507472000"
"10.117.77.119","10.117.77.115","6","0x3fc0","2930","80","0x0002","60","1717611734.507475000"
"10.117.77.120","10.117.77.115","6","0xbf5e","4407","80","0x0002","60","1717611734.507472000"
"10.117.77.119","10.117.77.115","6","0x696c","2935","80","0x0002","60","1717611734.507475000"
"10.117.77.120","10.117.77.115","6","0x883e","4408","80","0x0002","60","1717611734.507472000"
"10.117.77.119","10.117.77.115","6","0xea17","2931","80","0x0002","60","1717611734.507475000"
"10.117.77.120","10.117.77.115","6","0x7b58","4409","80","0x0002","60","1717611734.507472000"
"10.117.77.120","10.117.77.115","6","0xf049","4410","80","0x0002","60","1717611734.507475000"
"10.117.77.119","10.117.77.115","6","0x1f50","2932","80","0x0002","60","1717611734.507472000"
"10.117.77.120","10.117.77.115","6","0xb20e","4411","80","0x0002","60","1717611734.507475000"
"10.117.77.119","10.117.77.115","6","0x2649","2933","80","0x0002","60","1717611734.507472000"
"10.117.77.120","10.117.77.115","6","0xe1cf","4412","80","0x0002","60","1717611734.507801000"
"10.117.77.120","10.117.77.115","6","0x8f7c","4413","80","0x0002","60","1717611734.507801000"
"10.117.77.119","10.117.77.115","6","0x47a6","2975","80","0x0002","60","1717611734.507801000"
"10.117.77.120","10.117.77.115","6","0x3c3a","4416","80","0x0002","60","1717611734.507801000"
"10.117.77.119","10.117.77.115","6","0x6550","2938","80","0x0002","60","1717611734.507801000"
"10.117.77.119","10.117.77.115","6","0xb4ad","2934","80","0x0002","60","1717611734.507803000"
"10.117.77.120","10.117.77.115","6","0xb3c3","4417","80","0x0002","60","1717611734.507801000"
"10.117.77.120","10.117.77.115","6","0x6bf5","4414","80","0x0002","60","1717611734.507803000"
"10.117.77.119","10.117.77.115","6","0xc04b","2939","80","0x0002","60","1717611734.507801000"
"10.117.77.119","10.117.77.115","6","0x4163","2936","80","0x0002","60","1717611734.507803000"
"10.117.77.120","10.117.77.115","6","0xcd4c","4420","80","0x0002","60","1717611734.507801000"
